gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model,best_gwas_p,largest_weight
ENSG00000101363.12,MANBAL,2.099176993410465,NA,0.03580130129502305,0.027156141659393913,0.09364911688386993,0.01513056954414976,NA,17,21,21,0.014603391616145382,0.2050318440799481
ENSG00000128951.13,DUT,-2.0698281544637585,NA,0.03846843983924785,0.012699092855422162,0.09297876721455887,0.021909540331488238,NA,15,15,15,9.311268998124016e-19,0.04767506776027836
ENSG00000230658.1,KLHL7-AS1,2.0598452169794688,NA,0.03941334030316018,0.09688769470011424,0.2352959262528629,3.558579213513299e-05,NA,75,76,76,0.0027913033852678295,0.04669171334197631
ENSG00000095485.16,CWF19L1,-2.02988259039047,NA,0.04236847513652329,0.0311360392214662,0.3375002361482447,5.446637918101935e-07,NA,19,20,20,0.0031384084036537754,0.04413494994607735
ENSG00000260710.1,RP11-616M22.7,-2.0278600366914024,NA,0.04257453484514791,0.08943361974091907,0.26140568020721744,1.829654186343788e-05,NA,24,25,25,3.5507895534270723e-09,0.1894947380162132
ENSG00000048342.15,CC2D2A,2.0263385512109995,NA,0.04273010325969869,0.011773685524441801,0.11031930689869436,0.01309963693977428,NA,54,56,56,4.195192285374667e-14,0.08292995170679983
ENSG00000179165.10,PXT1,2.0158267814233892,NA,0.043818092043303336,0.11902043352264696,0.1149405408704137,0.009979858748580588,NA,72,76,76,9.185157547577428e-14,0.2648629688726352
ENSG00000249846.6,LINC02021,2.0044723542160825,NA,0.04501948546619588,0.030396026674791042,0.1892963713690038,0.00042624517772413056,NA,25,27,27,2.3814249344916204e-07,0.15674018577157567
ENSG00000161395.13,PGAP3,2.0034161533728088,NA,0.04513263906079912,0.11775057640700701,0.2196788204418133,0.00010971335962662252,NA,59,69,69,3.2118770828481454e-22,0.2878926641577565
ENSG00000169217.8,CD2BP2,-1.9940144862741,NA,0.04615047142911349,0.020867217188963585,0.1243630462727074,0.0010619464230087043,NA,13,13,13,0.019872976357019168,0.22110880811505612
ENSG00000119718.10,EIF2B2,1.9915166451935948,NA,0.04642411712521804,0.02588521658742556,0.3026284042904326,4.1614717621653406e-06,NA,28,29,29,1.8585598814270534e-05,0.11334946850921584
ENSG00000231106.2,LINC01436,1.9676865949314406,NA,0.0491041091547973,0.022089925814539224,0.08104749252246317,0.022330953054341973,NA,11,11,11,0.0016799929882140702,0.060651744693300785
ENSG00000076321.10,KLHL20,1.9586222478308646,NA,0.050157042144897225,0.004482341590463082,0.13595741683854345,0.00500876902668843,NA,15,15,15,0.038395854620932146,0.12772996210256687
ENSG00000168288.12,MMADHC,-1.9558318371201593,NA,0.050484967101040196,0.001412346153105324,0.1727617529974867,0.0011944357812193349,NA,2,3,3,0.018894281265262592,0.12612099708558774
ENSG00000116157.5,GPX7,1.954585141688679,NA,0.050632056474756854,0.05650411060243138,0.20585364895886948,0.00011885866051169893,NA,20,20,20,0.00034260342665468513,0.10809244281262402
ENSG00000175322.11,ZNF519,1.9458525538766291,NA,0.05167245364116802,0.06378496759363343,0.2726115061024974,1.3191058550901704e-05,NA,71,78,78,0.011778222761190314,0.18272745521878112
ENSG00000264247.1,LINC00909,-1.9455116203179412,NA,0.05171343252414025,0.0401231956641826,0.21391753126162055,0.00012937773872134954,NA,22,27,27,0.0005437898747707735,0.1254655611053429
ENSG00000109193.10,SULT1E1,1.9308784798886374,NA,0.05349808207177128,0.038362445856046104,0.1821527507514094,0.0006188158971348689,NA,20,20,20,0.03090591010452789,0.03040282462465921
ENSG00000181781.9,ODF3L2,-1.9237699943290731,NA,0.05438342008140752,0.08551969108998736,0.12045432671350124,0.008464734022731459,NA,34,40,40,1.1606478131629818e-11,0.1756963841280359
ENSG00000172869.14,DMXL1,1.923473119735718,NA,0.05442065915274881,0.002262253101886724,0.11545673990067258,0.005756317774148291,NA,1,1,1,0.05442065915274884,0.062180895828368325
ENSG00000170927.14,PKHD1,1.91840519104104,NA,0.05505965335320501,0.01571025834098526,0.21965945176748414,0.0002609748797975844,NA,16,16,16,2.0911782484216947e-07,0.037337802892115086
ENSG00000124678.17,TCP11,1.9010829999356318,NA,0.0572911419372556,0.0221843911195633,0.12354537340575747,0.009083333631178948,NA,10,13,13,6.751406996881537e-11,0.11264907123038626
ENSG00000250635.1,CXXC5-AS1,1.9008768349133371,NA,0.057318146970253316,0.0678428561430626,0.2002752224498736,0.00037544779594149885,NA,55,59,59,4.2886474805813965e-05,0.3038282020786052
